ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
62179271;52.1;27.8;0;0;0;35.4;21.91;17.93;-0.12;21.88;9510;0.949;0.8225;0.0402;42.0682;2.241;175344;175800;135.9;0;1;-2.038;28.418;62179227;0.8223;0.0402;42.0577;2.241;0.386;102.228;20.11;21.78;2.129;393.045;394.067;1;62179239;-1.03817;-0.0223474;3.03932;-0.176758;0.441895;0.344727;-5.12695;-0.732422;3.479;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179313;52.1;27.9;0;0;0;35.4;21.76;17.85;0.05;21.78;9514;0.949;0.8227;0.0402;42.0786;2.241;175386;175842;179.127;0;1;-2.065;28.427;62179273;0.8225;0.0402;42.0682;2.241;0.388;102.556;17.65;22.03;2.132;393.139;394.161;1;62179239;-1.03817;-0.0223474;3.03932;-0.176758;0.441895;0.344727;-5.12695;-0.732422;3.479;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179375;52.2;27.9;0;0;0;35.5;21.2;17.34;-0.15;21.17;9542;0.95;0.823;0.0402;42.094;2.241;175444;175900;32.1537;0;1;-1.995;28.46;62179330;0.8228;0.0402;42.0839;2.241;0.389;102.988;17.94;22.14;2.133;393.267;394.289;1;62179330;-1.03339;-0.0171699;3.03521;-0.0205078;1.19482;0.757324;-3.17383;2.62451;1.95313;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179420;52.3;27.9;0;0;0;35.5;20.15;16.47;-0.17;20.1;9574;0.949;0.8232;0.0402;42.1062;2.241;175488;175944;122.648;0;1;-1.86;28.519;62179376;0.823;0.0402;42.094;2.241;0.392;103.756;16.24;20.26;2.139;393.365;394.388;1;62179388;-1.0388;-0.0144625;3.03252;0.0263672;0.503418;0.322266;4.08936;4.39453;-0.976563;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179463;52.2;27.9;0;0;0;35.5;19.89;16.33;0.11;19.94;9580;0.95;0.8234;0.0402;42.1157;2.241;175530;175986;175.653;0;1;-1.842;28.538;62179434;0.8232;0.0402;42.1062;2.241;0.396;104.765;16.84;19.14;2.146;393.462;394.484;1;62179388;-1.0388;-0.0144625;3.03252;0.0263672;0.503418;0.322266;4.08936;4.39453;-0.976563;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179523;52.2;27.9;0;0;0;35.5;20.69;16.94;0.04;20.67;9571;0.95;0.8237;0.0402;42.1305;2.241;175588;176044;19.6068;0;1;-1.912;28.494;62179465;0.8234;0.0402;42.1157;2.241;0.4;105.759;19.09;21.98;2.147;393.558;394.581;1;62179477;-1.04325;-0.00855491;3.02971;0.00830078;1.29297;0.72168;-2.13623;1.46484;-3.23486;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179569;52.2;27.9;0;0;0;35.5;20.67;16.92;-0.01;20.65;9572;0.95;0.8239;0.0402;42.143;2.241;175631;176087;78.5574;0;1;-1.913;28.494;62179524;0.8237;0.0402;42.1305;2.241;0.4;105.825;18.75;20.87;2.145;393.688;394.711;1;62179541;-1.04249;-0.00811434;3.03003;0.0737305;0.481445;0.448242;-5.79834;1.28174;-3.05176;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179613;52.1;27.9;0;0;0;35.5;21.15;17.35;0.29;21.17;9552;0.95;0.8241;0.0402;42.1531;2.241;175674;176130;126.972;0;1;-2.003;28.469;62179571;0.8239;0.0402;42.143;2.241;0.4;105.832;15.69;19.71;2.146;393.782;394.805;1;62179541;-1.04249;-0.00811434;3.03003;0.0737305;0.481445;0.448242;-5.79834;1.28174;-3.05176;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179674;52.2;27.9;0;0;0;35.6;21.31;17.45;-0.19;21.31;9552;0.949;0.8244;0.0402;42.1685;2.241;175731;176187;337.371;0;1;-1.974;28.46;62179628;0.8242;0.0402;42.1583;2.241;0.398;105.369;17.54;21.99;2.141;393.91;394.933;1;62179628;-1.02886;-0.0055726;3.03052;0.027832;1.17578;0.681152;-6.65283;0.976563;-0.915527;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179719;52.2;28;0;0;0;35.6;20.57;16.82;-0.04;20.54;9567;0.949;0.8246;0.0402;42.1808;2.241;175774;176230;49.5788;0;1;-1.934;28.498;62179676;0.8244;0.0402;42.1685;2.241;0.398;105.189;16.39;20.36;2.141;394.009;395.031;1;62179688;-1.0284;-0.00209081;3.0298;0.0307617;0.379395;0.344727;-4.02832;1.70898;-1.77002;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179763;52.2;28;0;0;0;35.6;20.53;16.82;0.09;20.52;9569;0.949;0.8248;0.0402;42.1907;2.241;175817;176273;108.545;0;1;-1.945;28.499;62179721;0.8246;0.0402;42.1808;2.241;0.399;105.488;16.1;19.76;2.145;394.105;395.128;1;62179688;-1.0284;-0.00209081;3.0298;0.0307617;0.379395;0.344727;-4.02832;1.70898;-1.77002;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
62179823;52.3;28;0;0;0;35.6;19.65;16.07;-0.29;19.63;9607;0.95;0.8251;0.0402;42.2049;2.241;175875;176331;335.498;0;1;-1.789;28.555;62179764;0.8248;0.0402;42.1907;2.241;0.4;105.764;18.01;20.63;2.145;394.202;395.224;1;62179780;-1.02455;0.000825519;3.02882;-0.00683594;1.08057;0.525391;5.5542;0.549316;-0.427246;62179000;38.23481360;-122.62882843;-21.80685425;12.97000027;0.00000000;3.79602814;3.00000000;
